class,x11,y11,z11,v11,x12,y12,z12,v12,x13,y13,z13,v13,x14,y14,z14,v14,x15,y15,z15,v15,x16,y16,z16,v16,x17,y17,z17,v17,x18,y18,z18,v18,x19,y19,z19,v19,x20,y20,z20,v20,x21,y21,z21,v21,x22,y22,z22,v22,x23,y23,z23,v23,x24,y24,z24,v24,x25,y25,z25,v25,x26,y26,z26,v26,x27,y27,z27,v27,x28,y28,z28,v28,x29,y29,z29,v29,x30,y30,z30,v30,x31,y31,z31,v31,x32,y32,z32,v32
walking,0.675092876,0.453623652,-0.161221564,0.999621928,0.668329179,0.456302285,0.100364909,0.997436345,0.671202123,0.520547688,-0.203158513,0.737482548,0.663045824,0.520722687,0.150987908,0.080729939,0.645545661,0.559900999,-0.188331991,0.563929856,0.642122269,0.550850511,0.097263515,0.088419229,0.642294526,0.563618422,-0.211572796,0.531031787,0.638203025,0.56063056,0.097661011,0.105005801,0.639494658,0.556102514,-0.204316586,0.516488194,0.634919941,0.560669601,0.067927405,0.107420407,0.643713236,0.554609358,-0.184693441,0.487185329,0.640478134,0.559643745,0.082180932,0.112307571,0.678188801,0.570354342,-0.079242542,0.999101818,0.671147466,0.569348693,0.079297848,0.998172402,0.685412705,0.657055557,-0.121107027,0.782657504,0.652576685,0.655941904,0.058107965,0.618539572,0.707232177,0.766948998,-0.111706212,0.664897025,0.647712171,0.753138721,0.086378455,0.628084481,0.710897326,0.779069185,-0.107464008,0.66612941,0.658872128,0.773897171,0.087098442,0.620916009,0.696554065,0.794719815,-0.168407306,0.597045124,0.621097803,0.784155309,0.050421905,0.580871105
walking,0.613847792,0.451230466,-0.140501365,0.999656022,0.618588746,0.456682563,0.160188824,0.997619987,0.603995085,0.518787801,-0.185026586,0.762657464,0.6270926,0.521538019,0.205740541,0.076535463,0.566428006,0.548585832,-0.177689493,0.604059935,0.602611482,0.553075612,0.156758964,0.08764194,0.557996035,0.555852354,-0.209719121,0.571502745,0.596464992,0.564563811,0.160975352,0.104105696,0.556777596,0.557379186,-0.176654935,0.558159649,0.593152225,0.566440761,0.130579203,0.10660217,0.559414446,0.548333526,-0.155816153,0.526981056,0.595540047,0.563338399,0.141782045,0.111353129,0.626404583,0.572977364,-0.0941405,0.999174058,0.618820965,0.571114779,0.094078839,0.998323083,0.626847863,0.662835658,-0.146281555,0.803003311,0.591205776,0.656823695,0.06680236,0.631822348,0.694807291,0.764156997,-0.128780499,0.697736859,0.580677748,0.754681468,0.093880609,0.657540143,0.713252366,0.76343292,-0.127415136,0.695948124,0.585383415,0.775656283,0.093337238,0.646127105,0.686758697,0.792106569,-0.186433479,0.636439979,0.550974071,0.785082996,0.046961103,0.615772128
walking,0.565996528,0.445985436,-0.136752114,0.999688506,0.562065482,0.452594221,0.144169152,0.997534156,0.574760914,0.507847846,-0.196777895,0.785583317,0.569444954,0.514105558,0.181720093,0.070735954,0.563605011,0.565988958,-0.209104493,0.639410079,0.564915538,0.556506813,0.127873808,0.082221366,0.564436018,0.575488508,-0.234666526,0.606666267,0.564341724,0.567243993,0.128806502,0.098595195,0.558081329,0.575228274,-0.225863069,0.593802035,0.561455071,0.567990363,0.103333741,0.100826569,0.56237042,0.569804668,-0.204282492,0.561336696,0.562089264,0.564857423,0.114924423,0.105223827,0.569422662,0.570825338,-0.09112715,0.999211788,0.563432276,0.570262611,0.091185592,0.998300731,0.552740753,0.664213777,-0.135942653,0.817318499,0.546676278,0.654901326,0.060388062,0.604326427,0.584726393,0.769504309,-0.129568264,0.724168539,0.585946381,0.747783899,0.077509016,0.631609082,0.598206878,0.781858146,-0.131185144,0.720407963,0.597630203,0.762697816,0.075484641,0.636633992,0.556391299,0.798967779,-0.199394062,0.667520046,0.566170037,0.778929949,0.028434673,0.610160589
walking,0.509872973,0.446940899,-0.121747419,0.999713778,0.515355051,0.453906804,0.170181543,0.997688353,0.496428519,0.506404161,-0.164300784,0.802981973,0.524734199,0.517689049,0.210590571,0.066797584,0.480243385,0.560497999,-0.173075259,0.666667342,0.510377467,0.56223309,0.163589135,0.080196366,0.480060488,0.575406492,-0.195511729,0.633288085,0.507317245,0.576263666,0.16560255,0.096638262,0.47073257,0.571267843,-0.1870417,0.619852185,0.502990603,0.576725543,0.140617862,0.098897561,0.476280123,0.567886114,-0.168989003,0.582907617,0.504496813,0.571802795,0.150904268,0.103109106,0.523216367,0.567857146,-0.077255003,0.99924624,0.521268785,0.572163224,0.077252373,0.998430312,0.489151686,0.660750628,-0.10172601,0.825995505,0.522335291,0.660875082,-0.030442821,0.613444209,0.477446377,0.765354574,-0.100408323,0.746793866,0.547393084,0.773873448,-0.065460175,0.651204348,0.480531603,0.779219866,-0.109513566,0.737094343,0.555909038,0.792944252,-0.071494885,0.654721975,0.456877559,0.797327995,-0.163842753,0.694257915,0.533679605,0.796159565,-0.130347893,0.633448184
walking,0.449229389,0.444661617,-0.122545391,0.999724507,0.45692113,0.449553907,0.144443363,0.997577667,0.447218567,0.505253255,-0.156559125,0.807154596,0.454694539,0.515955687,0.201085702,0.063035749,0.444389969,0.557348669,-0.135437876,0.655021667,0.437546879,0.55463922,0.142043859,0.076833628,0.445539683,0.570287406,-0.153780073,0.620803893,0.43461439,0.564428747,0.137804493,0.093694359,0.4431777,0.568149269,-0.146159887,0.606635094,0.430385321,0.562237561,0.113384344,0.095795959,0.443214029,0.564316034,-0.131396934,0.566895008,0.431729287,0.558718204,0.129523844,0.100237951,0.461596668,0.568636894,-0.081410728,0.999222755,0.464568883,0.570744276,0.08139158,0.99827981,0.443987161,0.663674593,-0.096137092,0.832846224,0.444746852,0.661523581,0.068560086,0.584246933,0.459535569,0.764235914,-0.06555517,0.767890096,0.498330355,0.725143254,0.132720456,0.618670344,0.469039887,0.776346684,-0.064856157,0.757193625,0.509942472,0.730860829,0.138670668,0.639155924,0.447148889,0.79472822,-0.112761602,0.715781748,0.491889149,0.752365828,0.120195046,0.607388556
walking,0.397833943,0.443090588,-0.161372781,0.999748886,0.404241353,0.448510796,0.130632967,0.997721612,0.380987197,0.50658834,-0.191799209,0.825589836,0.393197387,0.514359653,0.179204941,0.060935788,0.352773786,0.553107202,-0.138212487,0.686081886,0.37357381,0.555798173,0.126319945,0.079080082,0.346210212,0.566098392,-0.158328712,0.652233899,0.368056178,0.565851927,0.125745714,0.095382489,0.339926034,0.563152909,-0.156615242,0.638931632,0.366946906,0.565996706,0.105878003,0.097491182,0.34616214,0.558059871,-0.134360164,0.598740458,0.369478762,0.561921179,0.115016282,0.101721182,0.41243723,0.569417655,-0.085418984,0.999268949,0.402095795,0.571704566,0.08538498,0.998394907,0.419130117,0.664622426,-0.101575755,0.847994268,0.368250221,0.655088186,0.061765585,0.607315361,0.43972224,0.764951169,-0.071549281,0.789965451,0.367856175,0.727778912,0.1121438,0.645865738,0.445473313,0.780170143,-0.070743456,0.776269376,0.374847025,0.752249002,0.1144474,0.660825133,0.413572013,0.796559095,-0.131966814,0.742287755,0.332270265,0.765764177,0.077019423,0.637880266
walking,0.338135034,0.441532463,-0.138529032,0.999773264,0.348380208,0.4496575,0.167093933,0.997907996,0.327553272,0.504874051,-0.183398098,0.842744172,0.355628133,0.514917374,0.20981127,0.05817192,0.297213882,0.545710802,-0.140537784,0.716226578,0.344296932,0.561722219,0.16583918,0.079533696,0.287762761,0.557407796,-0.160674915,0.684407115,0.341640055,0.576220095,0.169549912,0.095856659,0.285185784,0.553102016,-0.156630024,0.67222327,0.339365035,0.57611239,0.142811626,0.097915202,0.289285928,0.549821973,-0.13650395,0.633258581,0.340687126,0.570316195,0.152868643,0.101691015,0.353039563,0.569689989,-0.093512528,0.999333203,0.346082419,0.572324991,0.093380705,0.998538375,0.357388943,0.665108919,-0.128015861,0.862401545,0.316289246,0.655445099,0.073551454,0.618010819,0.420987397,0.754477561,-0.113646641,0.81040293,0.304234356,0.732441187,0.099546403,0.672415793,0.438326955,0.752480686,-0.113107525,0.794730306,0.3108989,0.760227323,0.099397808,0.681729555,0.409508526,0.794247389,-0.170375019,0.767212987,0.275868177,0.769131541,0.056827579,0.666885257
walking,0.285900801,0.435765564,-0.118158765,0.999791205,0.293256789,0.438320994,0.168648005,0.997608244,0.293854505,0.500749469,-0.175565928,0.856193602,0.29601109,0.509867013,0.195874974,0.054055851,0.294606894,0.552559376,-0.190101773,0.736322522,0.285890549,0.552497864,0.145776227,0.075008616,0.296855152,0.566296756,-0.212819859,0.703626692,0.284267992,0.564771235,0.149522066,0.091503486,0.293236107,0.563204348,-0.206602991,0.69135046,0.280372202,0.563264012,0.126906127,0.093441546,0.292974293,0.558841825,-0.186814949,0.650398195,0.280740768,0.558636904,0.13413766,0.097068965,0.289645404,0.567487299,-0.088158585,0.999331176,0.296484977,0.568712056,0.088108905,0.998388827,0.265753895,0.66440475,-0.1090874,0.871136725,0.28164655,0.655732334,0.079412214,0.584847271,0.300998777,0.765061378,-0.101363942,0.82454443,0.310881019,0.741737545,0.102902137,0.639946103,0.312075555,0.778392613,-0.10053622,0.809996963,0.321893483,0.763177693,0.103132397,0.661137879,0.273596942,0.794883668,-0.162072182,0.782297313,0.282949716,0.776559055,0.066722967,0.639906287
walking,0.231001467,0.436229736,-0.097292446,0.999810994,0.242626637,0.439830393,0.172739446,0.99780947,0.228610754,0.503877461,-0.15904887,0.868128955,0.236895919,0.511540711,0.187928051,0.054609269,0.207229659,0.555700541,-0.151823297,0.757502258,0.205084488,0.558264852,0.139589742,0.079448953,0.204703644,0.566987038,-0.175680384,0.725040257,0.196617395,0.570616245,0.135225534,0.09589608,0.19746545,0.567262948,-0.17028369,0.712657869,0.193369478,0.570238113,0.114629112,0.097953908,0.198908567,0.56260711,-0.14895694,0.670983613,0.199040562,0.560473323,0.125504643,0.102293566,0.242121056,0.567790329,-0.086347975,0.999356568,0.249414548,0.569386601,0.086240649,0.99844414,0.208315596,0.664835632,-0.094826706,0.881416202,0.249712497,0.659916699,0.064218752,0.606466889,0.184427515,0.766980827,-0.098868027,0.841340184,0.281824619,0.745246708,0.064529955,0.669169426,0.187234029,0.786059201,-0.096398383,0.827088356,0.290202826,0.765125036,0.062441703,0.688134313,0.155809581,0.787811518,-0.154379308,0.802152336,0.268521875,0.776326418,0.025006443,0.66655302
walking,0.171874627,0.438329577,-0.095832743,0.999780536,0.194400087,0.436654359,0.129749179,0.996331155,0.17433843,0.505556345,-0.095297463,0.854684234,0.19799605,0.495859832,0.132282987,0.051034566,0.1770619,0.538666785,-0.010627941,0.704317391,0.187214255,0.509779692,0.079253167,0.073980927,0.179211348,0.546962082,-0.015664406,0.673489332,0.185893714,0.515117168,0.080796272,0.090887666,0.179515824,0.543707788,-0.015093859,0.661803842,0.182540551,0.510028124,0.067988001,0.09284164,0.180103958,0.540621936,-0.007938298,0.624242008,0.182304025,0.507358193,0.070879996,0.096869722,0.182353169,0.568325758,-0.084508702,0.999310672,0.193687826,0.567770898,0.084455311,0.99789387,0.167126626,0.665120423,-0.091667145,0.88711828,0.170246527,0.657614887,0.085851006,0.573500633,0.164222553,0.76733768,-0.088996217,0.853231311,0.200730264,0.725205541,0.114061348,0.645798504,0.174023017,0.785389185,-0.088726148,0.83976078,0.209894836,0.737068772,0.115986824,0.677742839,0.135268435,0.787897766,-0.131945357,0.812598348,0.184872881,0.748402238,0.09421654,0.644346654
walking,0.112235829,0.438706309,-0.167336106,0.999797583,0.14517279,0.439752847,0.064313397,0.996617019,0.0960683,0.507539332,-0.154722199,0.86880821,0.161587194,0.501473725,0.120766416,0.090333261,0.061286174,0.544758439,-0.077819914,0.73107034,0.161395282,0.548893809,0.117114164,0.094595797,0.053210888,0.556230307,-0.088999316,0.699940503,0.161199301,0.562246382,0.123005584,0.104374632,0.052161846,0.553017139,-0.089711621,0.689217985,0.165840045,0.568723142,0.107520349,0.106008604,0.053973272,0.549988031,-0.075133175,0.650600851,0.165702194,0.561640322,0.111042596,0.108394675,0.135670319,0.56876117,-0.083644934,0.999313235,0.139487207,0.567813516,0.08327657,0.998027921,0.148500621,0.665309191,-0.077407442,0.896847069,0.093514889,0.653904676,0.072679654,0.605594456,0.164276958,0.76520735,-0.024644274,0.866062284,0.093150057,0.739199758,0.126312122,0.674964011,0.174853817,0.781074524,-0.021868262,0.845054388,0.099145956,0.756585896,0.129515812,0.697508633,0.140688479,0.787904024,-0.090093665,0.827143252,0.060546219,0.757488549,0.082511619,0.671313465
walking,0.058037378,0.43776992,-0.143838212,0.99981457,0.087376051,0.441110104,0.10289368,0.996916354,0.043323211,0.506046057,-0.12779741,0.88054657,0.0969491,0.504190147,0.156569213,0.092441045,0.01263838,0.536400318,-0.071369946,0.747349739,0.091370061,0.554257929,0.135830283,0.092717849,0.006286309,0.543343127,-0.087230548,0.712921977,0.091762163,0.571493864,0.137573645,0.101875171,0.007018639,0.539799571,-0.085442439,0.702946305,0.088978499,0.573270202,0.115264811,0.10327439,0.012612303,0.537274599,-0.06833905,0.659284234,0.089086525,0.567696154,0.126008153,0.10545665,0.080668978,0.560390174,-0.080560185,0.999361992,0.082990341,0.559832573,0.080182217,0.998200238,0.065146856,0.655617177,-0.126997307,0.903301835,0.04504972,0.650183678,0.028716659,0.592377663,0.132910222,0.73109889,-0.052454472,0.874002039,0.027655493,0.74144721,0.061658066,0.680762112,0.151329055,0.735761285,-0.028429721,0.839017689,0.032428183,0.761197031,0.062519521,0.689045548,0.122620977,0.775541544,-0.111771002,0.834721625,0.005435809,0.763898015,0.002798995,0.673483431
walking,0.837855458,0.447944582,-0.17352052,0.999915838,0.803976297,0.455867827,0.049831577,0.999300122,0.849451602,0.515022099,-0.205646217,0.988269925,0.799830735,0.514855027,0.081024334,0.228767157,0.834662974,0.573897421,-0.206168577,0.939259887,0.787123084,0.563965499,0.022863852,0.343371332,0.834615946,0.588997185,-0.228276297,0.904285371,0.781015158,0.576536953,0.016603267,0.328019768,0.828231633,0.58718574,-0.22885482,0.899606347,0.778946459,0.575385749,-0.006756947,0.353851259,0.827932239,0.581537306,-0.20567672,0.863650441,0.780691266,0.573503196,0.010053348,0.359187812,0.836643875,0.568796575,-0.072147079,0.999209881,0.815445125,0.572084665,0.072192259,0.998291194,0.813605845,0.660114706,-0.105304845,0.969265699,0.814759731,0.662214577,0.064063087,0.691973805,0.819778204,0.750090599,-0.060976345,0.993174732,0.864920974,0.714105666,0.117770568,0.873917401,0.823711634,0.762440622,-0.059412904,0.974167407,0.875817895,0.717360079,0.120361552,0.884311974,0.794467092,0.775509059,-0.117063694,0.987147748,0.859505713,0.751007259,0.084812626,0.894690752
walking,0.79139626,0.445529461,-0.163723275,0.999920785,0.762146413,0.454800397,0.071464509,0.999163151,0.789033234,0.513244331,-0.193077296,0.98905164,0.766789317,0.514542282,0.109025173,0.209117621,0.739297926,0.519994795,-0.173398957,0.944472015,0.763658762,0.556195021,0.035803623,0.316868246,0.728073895,0.522810936,-0.19652544,0.911942184,0.761177063,0.568138421,0.024058755,0.304546416,0.726511657,0.51440841,-0.191779673,0.907604873,0.761255801,0.564181507,0.003376612,0.328024,0.731179714,0.513147831,-0.1692698,0.872935295,0.762263,0.559449971,0.023716222,0.33237493,0.793578684,0.575755656,-0.068091176,0.999207079,0.769934058,0.577157557,0.068129636,0.99830997,0.803775191,0.667032242,-0.06974414,0.971235693,0.736695349,0.654262304,0.045250129,0.718354762,0.820080876,0.753039956,0.014749198,0.992930353,0.736816168,0.737515628,0.125280917,0.884061813,0.826667786,0.765479803,0.018699506,0.965052307,0.744940758,0.751329958,0.129785374,0.889111698,0.796071768,0.780689299,-0.056895018,0.986859858,0.713001609,0.76513809,0.085146755,0.902772605
walking,0.721568882,0.447682798,-0.182129815,0.999927282,0.712337434,0.455204159,0.100558162,0.99915719,0.723720133,0.51310724,-0.237618715,0.989794672,0.719320595,0.523903489,0.150799885,0.190474153,0.671275377,0.525013924,-0.222136959,0.949129581,0.716729879,0.556512713,0.089576587,0.289342821,0.659793019,0.528689861,-0.25226143,0.918851376,0.716982961,0.569085062,0.086192764,0.279374689,0.655201912,0.519931674,-0.236351326,0.914848983,0.715422153,0.566123247,0.063704491,0.300567865,0.662696958,0.519038737,-0.213301525,0.880492508,0.714784503,0.561672449,0.077928476,0.304825097,0.729063869,0.579539835,-0.084127076,0.999272823,0.719929397,0.580790937,0.084094808,0.998461485,0.742681444,0.675849438,-0.078451715,0.97352618,0.679053903,0.653168976,0.048246209,0.738687336,0.805211961,0.732853174,0.007625638,0.993293643,0.671835601,0.747967541,0.125568479,0.894235015,0.822840691,0.731687427,0.016232731,0.966303766,0.680579305,0.764786065,0.130049989,0.896627128,0.798143506,0.778560221,-0.0338252,0.987457037,0.637263298,0.770056188,0.084885731,0.910297394
walking,0.669059873,0.442060202,-0.125865936,0.999925792,0.649883032,0.450338632,0.124889426,0.999037683,0.68167448,0.515024066,-0.178914726,0.987846136,0.642900288,0.523034334,0.166625783,0.185938403,0.679133534,0.568886518,-0.194530129,0.94628489,0.617902398,0.557003617,0.110829152,0.28568837,0.680875838,0.586460531,-0.222977906,0.913754046,0.610535741,0.569931149,0.107296064,0.271880805,0.667660892,0.588826716,-0.220965236,0.910221517,0.609896541,0.566403568,0.081467383,0.29207319,0.667146921,0.583046138,-0.193408906,0.872122705,0.614025056,0.563080728,0.09691067,0.299548715,0.689611793,0.57394892,-0.083385989,0.995101094,0.668306887,0.579209507,0.083480328,0.997254729,0.671960652,0.63824594,-0.12468601,0.935603797,0.645751238,0.649325609,-0.034941401,0.716866672,0.706068873,0.699191451,-0.06034895,0.922456443,0.696516454,0.738029003,0.020938905,0.835503936,0.717790842,0.706348479,-0.057321992,0.895663261,0.710248113,0.750117183,0.023713576,0.858268023,0.687818468,0.731134117,-0.123420864,0.92035991,0.667596936,0.76634717,-0.032795474,0.846928537
walking,0.614131391,0.44401598,-0.144753218,0.999933064,0.593126833,0.451366156,0.108971938,0.999123335,0.648225486,0.510270059,-0.188749462,0.988911688,0.578736961,0.515842795,0.193096459,0.225352868,0.675975323,0.567075968,-0.222584888,0.95123148,0.537825823,0.520812809,0.184920847,0.348556668,0.683168352,0.582704544,-0.250794739,0.921205401,0.529122353,0.523701966,0.192380801,0.333275735,0.677916825,0.582288861,-0.257926106,0.918016791,0.526074588,0.520840168,0.167239785,0.352655143,0.674490035,0.577335298,-0.226236299,0.883229375,0.529650331,0.520451665,0.173035696,0.359882504,0.619240046,0.578713715,-0.084098302,0.995581448,0.61695832,0.580422044,0.084185489,0.997507453,0.567391217,0.643662989,-0.068975568,0.940398693,0.63417995,0.662135243,0.162220314,0.719503522,0.542835772,0.741961956,-0.014311885,0.929952085,0.671788454,0.745720506,0.257058561,0.845629394,0.547341764,0.763575137,-0.011329538,0.905687213,0.680848598,0.75707221,0.264863789,0.867209554,0.516689062,0.747648895,-0.065975383,0.927775919,0.638074338,0.767977893,0.233647004,0.855938077
walking,0.542316079,0.444971561,-0.186968818,0.999934018,0.542145252,0.444872439,0.094392024,0.998937607,0.550701916,0.515698731,-0.205469266,0.986181021,0.543197036,0.505941033,0.15188244,0.204490826,0.513869584,0.556490362,-0.156368852,0.937175035,0.524110615,0.528942823,0.110106863,0.315694481,0.505855799,0.567909718,-0.180208251,0.901184499,0.519305706,0.534494519,0.110119753,0.302874416,0.502084911,0.559301615,-0.16889669,0.897544324,0.516857684,0.531695783,0.087116219,0.32043618,0.506694436,0.555900514,-0.150062516,0.856335342,0.518280089,0.530600071,0.098069444,0.327472895,0.564627349,0.577798605,-0.090373941,0.995993257,0.566398859,0.571451545,0.090415135,0.997627616,0.524021745,0.646830857,-0.080594815,0.934142232,0.548782587,0.637942135,0.128707394,0.67876631,0.525620639,0.746229947,-0.018790893,0.934575737,0.603979766,0.702288628,0.231242046,0.812188387,0.548507214,0.767784357,-0.013646361,0.911659181,0.617716908,0.721867323,0.241321519,0.851150453,0.517814636,0.772753,-0.052302338,0.930132568,0.590050161,0.727203906,0.233491242,0.82448411
walking,0.496713549,0.436698347,-0.251759797,0.999940097,0.483908594,0.434829533,0.043134462,0.9989959,0.486133993,0.506638527,-0.315324634,0.987468243,0.48942548,0.501663983,0.08343228,0.187001139,0.430664241,0.525772095,-0.310100973,0.943171084,0.478909343,0.540416598,0.021096548,0.28970179,0.416765541,0.531885684,-0.347483009,0.910380125,0.476093978,0.551358402,0.012490736,0.279285133,0.414079756,0.523501635,-0.335817099,0.90706104,0.474772304,0.55230397,-0.013150333,0.295003563,0.418577969,0.522066176,-0.305052429,0.868742228,0.476069003,0.547835231,0.007308396,0.301530868,0.509984434,0.563234866,-0.088035315,0.996380746,0.497136146,0.561538875,0.088053577,0.997829318,0.501628757,0.648703039,-0.123319931,0.936438203,0.456504941,0.641114056,0.009800335,0.680103064,0.529282212,0.747022688,-0.039646361,0.939266801,0.473159194,0.72568053,0.113933742,0.816199303,0.540693283,0.765505552,-0.033650484,0.912693202,0.484973878,0.746517897,0.121349566,0.850579262,0.507463515,0.778690338,-0.098967247,0.934001207,0.44139573,0.754933178,0.073950633,0.829768479
walking,0.431737721,0.438485265,-0.217240289,0.999944746,0.426919043,0.440543532,0.074897759,0.999077618,0.420681834,0.504123926,-0.265043527,0.988376856,0.447318256,0.503797948,0.137269318,0.181415066,0.374458581,0.511459589,-0.290516973,0.947868943,0.459657788,0.549775362,0.09659867,0.275294155,0.363775879,0.513668299,-0.323111594,0.917613149,0.463545978,0.563191116,0.094973683,0.266436428,0.363103032,0.504370689,-0.311127037,0.914552987,0.462517858,0.561932445,0.07157848,0.281240761,0.367775381,0.50396657,-0.285251677,0.877371252,0.460389912,0.55617249,0.086015388,0.286818862,0.448459655,0.568430007,-0.087870762,0.99672848,0.436834425,0.570941329,0.087783687,0.998012185,0.461146295,0.660826564,-0.106526472,0.942501545,0.39391458,0.64354372,0.071479179,0.699537635,0.522721112,0.746683657,-0.046641916,0.945194483,0.394510657,0.74839294,0.128580511,0.831943333,0.533678651,0.756907344,-0.043559968,0.919600189,0.390570164,0.767508268,0.134168565,0.859757304,0.509919882,0.780025184,-0.109746031,0.940312743,0.360334933,0.768797159,0.087896623,0.844504476
walking,0.314583421,0.430067092,-0.155397013,0.999943316,0.309277594,0.436051071,0.112667829,0.999033034,0.347184002,0.49546808,-0.19577989,0.989080608,0.290467024,0.501131654,0.167033195,0.176411822,0.369528085,0.55523324,-0.20981276,0.951548815,0.251470864,0.510261416,0.11784739,0.28164202,0.376995623,0.569277525,-0.232837573,0.922225177,0.241089314,0.51132673,0.123431198,0.273355633,0.373303294,0.569655895,-0.23384124,0.919139922,0.238715708,0.508213401,0.094112329,0.28933832,0.369288862,0.565464616,-0.209487453,0.884045303,0.240460888,0.508182645,0.103074923,0.295784682,0.321510643,0.564853847,-0.076030225,0.996779501,0.328460544,0.565967202,0.076168932,0.997940302,0.277487159,0.651934505,-0.067662582,0.946901739,0.348599136,0.661258161,0.078962117,0.719479442,0.25859046,0.753652453,-0.007324402,0.949824631,0.379259884,0.755487442,0.093673527,0.84374696,0.259487569,0.771028578,-0.003916893,0.926130474,0.389817566,0.771895409,0.092655778,0.867443323,0.223643094,0.765710235,-0.054205932,0.944382668,0.356656194,0.778455794,0.047248002,0.853046715
walking,0.250462204,0.435054928,-0.159456164,0.999946833,0.251858324,0.442123652,0.125917509,0.998925269,0.269873351,0.501391888,-0.20068863,0.98808527,0.244512454,0.506546676,0.168671995,0.163670912,0.275222659,0.563640654,-0.181987226,0.950255692,0.216411531,0.535717964,0.118355706,0.269120455,0.279945105,0.579190433,-0.201785192,0.920434713,0.207518741,0.543855786,0.120648742,0.266335279,0.278238893,0.573450148,-0.200400352,0.916554391,0.205152452,0.541822135,0.094112352,0.282351077,0.277425885,0.569097281,-0.179507971,0.881247699,0.208479673,0.540151715,0.104101904,0.289814562,0.259117454,0.573772907,-0.089802861,0.997011304,0.261070371,0.574522257,0.089842968,0.9978441,0.22499612,0.668759286,-0.094211608,0.950641632,0.262071371,0.664008498,0.078937337,0.732890725,0.227615014,0.768314481,-0.052875519,0.954606116,0.334698468,0.72855258,0.132788613,0.851008534,0.237338319,0.78418678,-0.0512296,0.932588816,0.350100845,0.72346139,0.138385355,0.875300586,0.195608228,0.795221567,-0.108309038,0.949130952,0.330450743,0.769152224,0.12229716,0.857688606
walking,0.190290943,0.425487161,-0.198535621,0.999951839,0.195726946,0.433758527,0.102653533,0.998997092,0.18049933,0.492307514,-0.253906608,0.989008427,0.210115045,0.499969125,0.148056343,0.156742632,0.138189822,0.541897058,-0.248187065,0.954196393,0.211077988,0.554235876,0.105594426,0.25314188,0.129816994,0.553456068,-0.279836386,0.926141202,0.211066753,0.569247186,0.10587649,0.251322001,0.126833022,0.547913074,-0.267284304,0.922508001,0.208347932,0.569131315,0.082046688,0.265777439,0.130842879,0.545001388,-0.241618216,0.887888968,0.208700567,0.56390655,0.094043911,0.272046745,0.208354294,0.567023396,-0.096169606,0.997292578,0.206448495,0.567038834,0.096035287,0.997999132,0.198948801,0.665475428,-0.08713641,0.953283906,0.176167756,0.656571627,0.086119071,0.712240577,0.22171919,0.766376913,-0.047536898,0.957799256,0.210243762,0.73638761,0.189688787,0.826855123,0.23497209,0.780399442,-0.034519672,0.935942829,0.222726926,0.742573678,0.197645143,0.855687499,0.197186485,0.791922808,-0.089655779,0.952081442,0.189397797,0.770080328,0.166416645,0.841891527
walking,0.144850165,0.435349405,-0.16973263,0.999952495,0.134385541,0.437737823,0.094205923,0.999028385,0.184487402,0.506408393,-0.206247777,0.988487542,0.111424871,0.494135648,0.153533533,0.162661582,0.199642748,0.553082228,-0.212035179,0.95404011,0.068878889,0.504325151,0.128785923,0.279055744,0.206287429,0.563456118,-0.235422522,0.925410867,0.060788389,0.502838135,0.127957776,0.276886374,0.20261246,0.566188335,-0.245885894,0.921955585,0.057484347,0.498318255,0.10432452,0.294023007,0.199253425,0.562545776,-0.215821177,0.88816607,0.060922787,0.500390291,0.115889482,0.30227229,0.155048132,0.573231101,-0.085931085,0.997471273,0.155596748,0.573221743,0.085923694,0.998081505,0.123001456,0.663191736,-0.042916618,0.953466415,0.173028454,0.661502123,0.103172109,0.724199712,0.111359566,0.755657196,0.028884739,0.961064994,0.20585306,0.748099506,0.161531523,0.838388681,0.089739174,0.779639482,0.03442689,0.940192103,0.217818677,0.760257959,0.165292174,0.864356279,0.08236213,0.776194334,-0.017458318,0.955006182,0.184598759,0.773333251,0.1314127,0.851332366
walking,0.135327891,0.290904284,0.157196209,0.999953985,0.12166255,0.280828416,-0.120866641,0.999985933,0.143329456,0.36575526,0.253840268,0.528979003,0.085762039,0.355452418,-0.169139311,0.993391395,0.187917978,0.37092182,0.254041821,0.883758485,0.060193572,0.417539328,-0.185227633,0.992634118,0.199527755,0.369726002,0.262701005,0.83327198,0.051196463,0.434543222,-0.204823747,0.985016704,0.202532172,0.36585784,0.237037912,0.845167279,0.055138864,0.435337305,-0.211383834,0.984178483,0.199622795,0.366714597,0.242205814,0.838814557,0.058210447,0.432312489,-0.187201962,0.977299035,0.132650718,0.445077747,0.088444263,0.999597371,0.134358123,0.443580031,-0.088372238,0.999655366,0.113731228,0.546904922,0.136380807,0.633197248,0.170819372,0.542449355,-0.063265651,0.971681356,0.096290231,0.668643653,0.210408226,0.779431224,0.16046232,0.662531257,-0.017296845,0.960531056,0.086762056,0.683240831,0.215049133,0.832250059,0.151106507,0.681247294,-0.014812971,0.920516908,0.120516606,0.691170514,0.176059663,0.788540781,0.200255036,0.681143403,-0.073797598,0.937786818
